text_id,aspect,evidence_span,polarity,confidence,model,latency_ms
67,واي فاي,واي فاي,Negative,0.6259,pyabsa-multilingual,62099
68,الفندق,الفندق,Positive,0.9927,pyabsa-multilingual,62099
68,الانترنت,الانترنت,Negative,0.995,pyabsa-multilingual,62099
68,بطيئه,بطيئه,Negative,0.9963,pyabsa-multilingual,62099
69,room,room,Positive,0.9972,pyabsa-multilingual,62099
69,food,food,Positive,0.995,pyabsa-multilingual,62099
71,الاستقبال,الاستقبال,Positive,0.9983,pyabsa-multilingual,62099
71,نظيفه,نظيفه,Positive,0.9985,pyabsa-multilingual,62099
71,مجاني,مجاني,Positive,0.9985,pyabsa-multilingual,62099
72,الفنادق,الفنادق,Negative,0.9966,pyabsa-multilingual,62099
72,نظافه,نظافه,Negative,0.9954,pyabsa-multilingual,62099
72,المفرش,المفرش,Negative,0.9933,pyabsa-multilingual,62099
72,وانتوا,وانتوا,Negative,0.9925,pyabsa-multilingual,62099
73,خدمه,خدمه,Positive,0.9988,pyabsa-multilingual,62099
73,محترم,محترم,Positive,0.9988,pyabsa-multilingual,62099
74,الغرفه,الغرفه,Neutral,0.7805,pyabsa-multilingual,62099
74,والمفارش ريحتهم,والمفارش ريحتهم,Positive,0.7539,pyabsa-multilingual,62099
74,الموقع,الموقع,Positive,0.8934,pyabsa-multilingual,62099
74,رائعين,رائعين,Positive,0.8631,pyabsa-multilingual,62099
75,فندق,فندق,Positive,0.9981,pyabsa-multilingual,62099
76,قاعات اجتماعات,قاعات اجتماعات,Positive,0.9988,pyabsa-multilingual,62099
77,location,location,Positive,0.9978,pyabsa-multilingual,62099
78,traffic,traffic,Positive,0.349,pyabsa-multilingual,62099
79,فطور,فطور,Positive,0.9964,pyabsa-multilingual,62099
79,المسبح الخارجي,المسبح الخارجي,Positive,0.9975,pyabsa-multilingual,62099
80,الفندق,الفندق,Positive,0.9985,pyabsa-multilingual,62099
80,الموظفين,الموظفين,Positive,0.9985,pyabsa-multilingual,62099
81,فندق,فندق,Positive,0.9777,pyabsa-multilingual,62099
81,الدولاب,الدولاب,Negative,0.9826,pyabsa-multilingual,62099
81,الحمام,الحمام,Negative,0.9823,pyabsa-multilingual,62099
82,غرفة,غرفة,Negative,0.9749,pyabsa-multilingual,62099
82,ابريق سخان الماء,ابريق سخان الماء,Negative,0.996,pyabsa-multilingual,62099
83,location,location,Positive,0.8403,pyabsa-multilingual,62099
83,Price,Price,Positive,0.5342,pyabsa-multilingual,62099
83,service,service,Neutral,0.747,pyabsa-multilingual,62099
83,Breakfast,Breakfast,Neutral,0.8779,pyabsa-multilingual,62099
86,الفندق,الفندق,Positive,0.987,pyabsa-multilingual,62099
86,نظيف موظفين الاسقبال,نظيف موظفين الاسقبال,Positive,0.9924,pyabsa-multilingual,62099
86,الاسرة,الاسرة,Negative,0.9697,pyabsa-multilingual,62099
86,ماء دورة المياه,ماء دورة المياه,Negative,0.9906,pyabsa-multilingual,62099
87,خدمت الاستقبال,خدمت الاستقبال,Negative,0.9809,pyabsa-multilingual,62099
88,غرفة,غرفة,Negative,0.9967,pyabsa-multilingual,62099
88,كله,كله,Negative,0.9966,pyabsa-multilingual,62099
89,سعره,سعره,Positive,0.9903,pyabsa-multilingual,62099
90,الخصوصية,الخصوصية,Positive,0.9988,pyabsa-multilingual,62099
91,أقل,أقل,Negative,0.801,pyabsa-multilingual,62099
92,سعرها,سعرها,Positive,0.9945,pyabsa-multilingual,62099
92,غرفه,غرفه,Positive,0.9939,pyabsa-multilingual,62099
92,الخدمات,الخدمات,Negative,0.5083,pyabsa-multilingual,62099
92,يعيبها,يعيبها,Negative,0.9749,pyabsa-multilingual,62099
93,مكان,مكان,Positive,0.996,pyabsa-multilingual,62099
93,الإجراءات خدمتهم,الإجراءات خدمتهم,Negative,0.8883,pyabsa-multilingual,62099
93,الطاقم النسائي,الطاقم النسائي,Positive,0.841,pyabsa-multilingual,62099
94,الموظفين,الموظفين,Positive,0.5182,pyabsa-multilingual,62099
94,الغرفة,الغرفة,Positive,0.362,pyabsa-multilingual,62099
94,وسخانة والشرشف حق السرير,وسخانة والشرشف حق السرير,Negative,0.9941,pyabsa-multilingual,62099
95,منطقة,منطقة,Negative,0.9958,pyabsa-multilingual,62099
95,غرف,غرف,Negative,0.9957,pyabsa-multilingual,62099
95,مكيف,مكيف,Negative,0.9931,pyabsa-multilingual,62099
96,المكان,المكان,Positive,0.9989,pyabsa-multilingual,62099
97,location,location,Positive,0.9901,pyabsa-multilingual,62099
97,atmosphere,atmosphere,Positive,0.994,pyabsa-multilingual,62099
97,Employee,Employee,Positive,0.9932,pyabsa-multilingual,62099
99,المكان,المكان,Positive,0.9988,pyabsa-multilingual,62099
0,كلاس,كلاس,Positive,0.7111,pyabsa-multilingual,62659
2,service,service,Neutral,0.5272,pyabsa-multilingual,62659
2,reception,reception,Neutral,0.5319,pyabsa-multilingual,62659
2,room service,room service,Positive,0.9908,pyabsa-multilingual,62659
3,وجهتي,وجهتي,Positive,0.9985,pyabsa-multilingual,62659
4,Hotel,Hotel,Positive,0.9959,pyabsa-multilingual,62659
4,staff,staff,Positive,0.996,pyabsa-multilingual,62659
4,WiFi,WiFi,Negative,0.9925,pyabsa-multilingual,62659
6,الاستقبال,الاستقبال,Positive,0.9978,pyabsa-multilingual,62659
7,الموظفين,الموظفين,Positive,0.9984,pyabsa-multilingual,62659
7,راقي,راقي,Positive,0.9943,pyabsa-multilingual,62659
8,شغل,شغل,Positive,0.9983,pyabsa-multilingual,62659
10,استقبال,استقبال,Positive,0.9984,pyabsa-multilingual,62659
11,خدمه,خدمه,Positive,0.9981,pyabsa-multilingual,62659
11,متميزه,متميزه,Positive,0.9981,pyabsa-multilingual,62659
12,view,view,Positive,0.9981,pyabsa-multilingual,62659
13,الخدمة,الخدمة,Positive,0.9805,pyabsa-multilingual,62659
13,العاملين,العاملين,Positive,0.9895,pyabsa-multilingual,62659
14,موظف استقبال,موظف استقبال,Positive,0.9977,pyabsa-multilingual,62659
14,الغرف,الغرف,Positive,0.9757,pyabsa-multilingual,62659
14,السعر,السعر,Positive,0.8468,pyabsa-multilingual,62659
15,إقامة,إقامة,Positive,0.9981,pyabsa-multilingual,62659
15,مميز,مميز,Positive,0.9981,pyabsa-multilingual,62659
15,موظف الاستقبال,موظف الاستقبال,Positive,0.9984,pyabsa-multilingual,62659
17,فندق,فندق,Positive,0.9987,pyabsa-multilingual,62659
18,فندق,فندق,Negative,0.9965,pyabsa-multilingual,62659
20,موظف الاستقبال,موظف الاستقبال,Negative,0.9663,pyabsa-multilingual,62659
20,الفندقة,الفندقة,Negative,0.52,pyabsa-multilingual,62659
20,موظفين,موظفين,Negative,0.589,pyabsa-multilingual,62659
21,الغرف خدماتها,الغرف خدماتها,Negative,0.8397,pyabsa-multilingual,62659
21,البوفيه الصباحي,البوفيه الصباحي,Negative,0.4951,pyabsa-multilingual,62659
24,تعامل,تعامل,Negative,0.9968,pyabsa-multilingual,62659
24,الغرف,الغرف,Negative,0.9969,pyabsa-multilingual,62659
24,براميل,براميل,Negative,0.9967,pyabsa-multilingual,62659
24,النظافه,النظافه,Negative,0.9957,pyabsa-multilingual,62659
25,المنتجعات,المنتجعات,Positive,0.9858,pyabsa-multilingual,62659
25,السعر,السعر,Negative,0.9932,pyabsa-multilingual,62659
27,فندق,فندق,Positive,0.9988,pyabsa-multilingual,62659
27,الخدمات,الخدمات,Positive,0.9987,pyabsa-multilingual,62659
29,فندق,فندق,Positive,0.9962,pyabsa-multilingual,62659
29,اسعاره,اسعاره,Negative,0.832,pyabsa-multilingual,62659
31,المركز,المركز,Positive,0.9781,pyabsa-multilingual,62659
31,فنيين,فنيين,Positive,0.9975,pyabsa-multilingual,62659
31,المركز,المركز,Positive,0.9781,pyabsa-multilingual,62659
35,موقع,موقع,Positive,0.9984,pyabsa-multilingual,62659
35,جيده,جيده,Positive,0.9983,pyabsa-multilingual,62659
36,location,location,Positive,0.9965,pyabsa-multilingual,62659
36,staff,staff,Positive,0.9641,pyabsa-multilingual,62659
36,Food service,Food service,Positive,0.8171,pyabsa-multilingual,62659
36,breakfast,breakfast,Positive,0.7792,pyabsa-multilingual,62659
36,room service,room service,Positive,0.8262,pyabsa-multilingual,62659
38,الحراس,الحراس,Positive,0.9989,pyabsa-multilingual,62659
40,فندق,فندق,Positive,0.9977,pyabsa-multilingual,62659
40,فطور,فطور,Positive,0.9984,pyabsa-multilingual,62659
40,الحرم,الحرم,Positive,0.9978,pyabsa-multilingual,62659
40,الاجره,الاجره,Positive,0.997,pyabsa-multilingual,62659
41,فندق,فندق,Negative,0.9939,pyabsa-multilingual,62659
41,موظفين الاستقبال,موظفين الاستقبال,Negative,0.9952,pyabsa-multilingual,62659
42,الموظفين,الموظفين,Positive,0.7065,pyabsa-multilingual,62659
42,المكان,المكان,Negative,0.8837,pyabsa-multilingual,62659
43,resort,resort,Positive,0.9936,pyabsa-multilingual,62659
43,road,road,Negative,0.5987,pyabsa-multilingual,62659
44,فندق,فندق,Neutral,0.8276,pyabsa-multilingual,62659
44,غرفه,غرفه,Negative,0.9654,pyabsa-multilingual,62659
44,الارضيه,الارضيه,Negative,0.9563,pyabsa-multilingual,62659
45,إستقبال,إستقبال,Positive,0.9988,pyabsa-multilingual,62659
46,الفندق,الفندق,Positive,0.9944,pyabsa-multilingual,62659
46,الحرم,الحرم,Positive,0.9928,pyabsa-multilingual,62659
46,الإدارة,الإدارة,Negative,0.9593,pyabsa-multilingual,62659
46,الموظفين,الموظفين,Negative,0.9229,pyabsa-multilingual,62659
47,فندق,فندق,Positive,0.9978,pyabsa-multilingual,62659
48,الفندق,الفندق,Positive,0.9983,pyabsa-multilingual,62659
48,موظفي الفندق,موظفي الفندق,Positive,0.9986,pyabsa-multilingual,62659
48,موظف الاستقبال,موظف الاستقبال,Positive,0.9986,pyabsa-multilingual,62659
49,مكان,مكان,Positive,0.9857,pyabsa-multilingual,62659
49,المناشط,المناشط,Negative,0.9774,pyabsa-multilingual,62659
50,الفنادق,الفنادق,Positive,0.9983,pyabsa-multilingual,62659
50,الفخم,الفخم,Positive,0.9981,pyabsa-multilingual,62659
50,تعامل الاستقبال,تعامل الاستقبال,Positive,0.9983,pyabsa-multilingual,62659
50,الصيانه يمتاز,الصيانه يمتاز,Positive,0.9984,pyabsa-multilingual,62659
50,فندق,فندق,Positive,0.9945,pyabsa-multilingual,62659
51,النظافه,النظافه,Positive,0.9979,pyabsa-multilingual,62659
51,متميز,متميز,Positive,0.9977,pyabsa-multilingual,62659
51,الموظف,الموظف,Positive,0.9978,pyabsa-multilingual,62659
51,الصيانة,الصيانة,Positive,0.9971,pyabsa-multilingual,62659
51,العاملين,العاملين,Positive,0.9948,pyabsa-multilingual,62659
52,فندق,فندق,Positive,0.965,pyabsa-multilingual,62659
52,الحرم النبوي,الحرم النبوي,Positive,0.9977,pyabsa-multilingual,62659
54,فيه,فيه,Positive,0.9988,pyabsa-multilingual,62659
54,الموقع,الموقع,Positive,0.9989,pyabsa-multilingual,62659
56,خدمات,خدمات,Negative,0.9334,pyabsa-multilingual,62659
56,مندوبي التوصيل,مندوبي التوصيل,Negative,0.9928,pyabsa-multilingual,62659
57,الفندق,الفندق,Positive,0.9986,pyabsa-multilingual,62659
57,نزل,نزل,Positive,0.9987,pyabsa-multilingual,62659
60,Van cleef,Van cleef,Positive,0.9987,pyabsa-multilingual,62659
61,location,location,Positive,0.9981,pyabsa-multilingual,62659
61,stuff,stuff,Positive,0.9971,pyabsa-multilingual,62659
61,Receptionists,Receptionists,Positive,0.9713,pyabsa-multilingual,62659
63,الخدمه,الخدمه,Positive,0.9988,pyabsa-multilingual,62659
65,بالسكن,بالسكن,Negative,0.9729,pyabsa-multilingual,62659
67,السوداني,السوداني,Negative,0.9839,pyabsa-multilingual,62659
67,الباب,الباب,Negative,0.9406,pyabsa-multilingual,62659
67,العامل,العامل,Negative,0.9331,pyabsa-multilingual,62659
69,فندق,فندق,Negative,0.9956,pyabsa-multilingual,62659
70,نظافة أسعار,نظافة أسعار,Positive,0.9647,pyabsa-multilingual,62659
70,الخدمات,الخدمات,Positive,0.977,pyabsa-multilingual,62659
70,واحترام,واحترام,Positive,0.9926,pyabsa-multilingual,62659
71,النظافه,النظافه,Positive,0.9988,pyabsa-multilingual,62659
71,وخدمة العملاء,وخدمة العملاء,Positive,0.9988,pyabsa-multilingual,62659
72,الغرف,الغرف,Negative,0.9767,pyabsa-multilingual,62659
72,مكان,مكان,Positive,0.9885,pyabsa-multilingual,62659
72,رائعه,رائعه,Positive,0.9946,pyabsa-multilingual,62659
72,الاستقبال،,الاستقبال،,Positive,0.9942,pyabsa-multilingual,62659
72,اداره الفندق,اداره الفندق,Positive,0.9925,pyabsa-multilingual,62659
73,الحرم النبوي,الحرم النبوي,Positive,0.9983,pyabsa-multilingual,62659
74,فندق,فندق,Positive,0.9983,pyabsa-multilingual,62659
74,محترفة,محترفة,Positive,0.9988,pyabsa-multilingual,62659
75,فندق,فندق,Positive,0.9979,pyabsa-multilingual,62659
75,راقي,راقي,Positive,0.9958,pyabsa-multilingual,62659
75,الموظفين رائع,الموظفين رائع,Positive,0.9895,pyabsa-multilingual,62659
77,فندق,فندق,Positive,0.9058,pyabsa-multilingual,62659
77,معقولة,معقولة,Positive,0.8912,pyabsa-multilingual,62659
77,الحرم,الحرم,Positive,0.9015,pyabsa-multilingual,62659
78,فندق,فندق,Positive,0.9955,pyabsa-multilingual,62659
78,الحرم,الحرم,Positive,0.9957,pyabsa-multilingual,62659
78,الغرف,الغرف,Positive,0.9975,pyabsa-multilingual,62659
78,والفرش ممتاز المصاعد,والفرش ممتاز المصاعد,Positive,0.9979,pyabsa-multilingual,62659
78,مواقف للسيارات,مواقف للسيارات,Positive,0.9973,pyabsa-multilingual,62659
78,بحرفية,بحرفية,Positive,0.9825,pyabsa-multilingual,62659
79,أوتيل,أوتيل,Negative,0.9968,pyabsa-multilingual,62659
80,فنادق,فنادق,Positive,0.9983,pyabsa-multilingual,62659
82,place,place,Positive,0.9986,pyabsa-multilingual,62659
82,location,location,Positive,0.9987,pyabsa-multilingual,62659
84,فندق,فندق,Negative,0.9968,pyabsa-multilingual,62659
85,الالعاب,الالعاب,Positive,0.9949,pyabsa-multilingual,62659
85,الشاطيء,الشاطيء,Positive,0.9952,pyabsa-multilingual,62659
85,مسطحات,مسطحات,Positive,0.9939,pyabsa-multilingual,62659
86,المكان,المكان,Positive,0.9972,pyabsa-multilingual,62659
87,الفندق,الفندق,Positive,0.9977,pyabsa-multilingual,62659
88,مكان,مكان,Positive,0.9984,pyabsa-multilingual,62659
88,العمل اخلاق,العمل اخلاق,Positive,0.9986,pyabsa-multilingual,62659
89,فندق,فندق,Positive,0.9988,pyabsa-multilingual,62659
90,مواقف سيارات,مواقف سيارات,Positive,0.9958,pyabsa-multilingual,62659
90,معقولة,معقولة,Positive,0.9787,pyabsa-multilingual,62659
91,المطاعم,المطاعم,Positive,0.9911,pyabsa-multilingual,62659
91,السعر,السعر,Negative,0.9869,pyabsa-multilingual,62659
92,فندق,فندق,Positive,0.9983,pyabsa-multilingual,62659
92,مناسب,مناسب,Positive,0.9979,pyabsa-multilingual,62659
93,الغرفه,الغرفه,Positive,0.9981,pyabsa-multilingual,62659
93,ممتازة,ممتازة,Positive,0.9987,pyabsa-multilingual,62659
94,الفندق,الفندق,Positive,0.989,pyabsa-multilingual,62659
95,الحمام,الحمام,Negative,0.9752,pyabsa-multilingual,62659
95,خدمه,خدمه,Positive,0.7554,pyabsa-multilingual,62659
96,الغرفة,الغرفة,Positive,0.9939,pyabsa-multilingual,62659
98,الفلوس,الفلوس,Negative,0.9958,pyabsa-multilingual,62659
99,فندق,فندق,Positive,0.9959,pyabsa-multilingual,62659
99,سعره,سعره,Positive,0.9825,pyabsa-multilingual,62659
99,التعامل,التعامل,Positive,0.991,pyabsa-multilingual,62659
0,مكان,مكان,Positive,0.9986,pyabsa-multilingual,58053
0,موظفين,موظفين,Positive,0.9988,pyabsa-multilingual,58053
1,فندق,فندق,Negative,0.9967,pyabsa-multilingual,58053
1,الغرف,الغرف,Negative,0.9971,pyabsa-multilingual,58053
1,الاثاث,الاثاث,Negative,0.9956,pyabsa-multilingual,58053
1,بطيئة,بطيئة,Negative,0.9913,pyabsa-multilingual,58053
3,الفنادق,الفنادق,Positive,0.9939,pyabsa-multilingual,58053
3,الحرم,الحرم,Negative,0.9867,pyabsa-multilingual,58053
4,hotel,hotel,Positive,0.9974,pyabsa-multilingual,58053
4,presidential suite,presidential suite,Positive,0.9983,pyabsa-multilingual,58053
4,breakfast,breakfast,Positive,0.9985,pyabsa-multilingual,58053
7,الاستقبال,الاستقبال,Positive,0.9962,pyabsa-multilingual,58053
7,اوتيل,اوتيل,Positive,0.9952,pyabsa-multilingual,58053
7,مهنيين,مهنيين,Positive,0.99,pyabsa-multilingual,58053
8,الفندق,الفندق,Positive,0.9879,pyabsa-multilingual,58053
9,بيتي,بيتي,Positive,0.9983,pyabsa-multilingual,58053
10,steak,steak,Positive,0.9715,pyabsa-multilingual,58053
11,فنادق,فنادق,Positive,0.9981,pyabsa-multilingual,58053
12,جميلة,جميلة,Positive,0.9989,pyabsa-multilingual,58053
14,مناسب,مناسب,Positive,0.9983,pyabsa-multilingual,58053
15,فندق,فندق,Positive,0.9985,pyabsa-multilingual,58053
15,نظيف,نظيف,Positive,0.9986,pyabsa-multilingual,58053
15,واسعة,واسعة,Positive,0.9986,pyabsa-multilingual,58053
15,متكاملة,متكاملة,Positive,0.9986,pyabsa-multilingual,58053
